symbol,industry,sector_name,assignment_count,is_unique_assignment
03613.HK,制药,GICS4制药,1,True
03616.HK,房地产开发,GICS4房地产开发,1,True
03618.HK,区域性银行,GICS4区域性银行,1,True
03623.HK,特殊金融服务,GICS4特殊金融服务,1,True
03625.HK,电子元件,GICS4电子元件,1,True
03626.HK,纸质和塑料包装产品及材料,GICS4纸质和塑料包装产品及材料,1,True
03628.HK,工业机械、物料与部件,GICS4工业机械、物料与部件,1,True
03633.HK,燃气公用事业,GICS4燃气公用事业,1,True
03636.HK,特殊消费者服务,GICS4特殊消费者服务,2,False
03638.HK,技术产品经销商,GICS4技术产品经销商,1,True
03639.HK,房地产开发,GICS4房地产开发,1,True
03650.HK,应用软件,GICS4应用软件,1,True
03658.HK,房地产经营公司,GICS4房地产经营公司,1,True
03660.HK,消费信贷,GICS4消费信贷,1,True
03662.HK,房地产经营公司,GICS4房地产经营公司,1,True
03666.HK,餐馆,GICS4餐馆,1,True
03668.HK,煤与消费用燃料,GICS4煤与消费用燃料,1,True
03669.HK,汽车零售,GICS4汽车零售,1,True
03677.HK,电力公用事业,GICS4电力公用事业,1,True
03678.HK,综合金融服务,GICS4综合金融服务,1,True
03680.HK,信息科技咨询与其它服务,GICS4信息科技咨询与其它服务,1,True
03681.HK,生物科技,GICS4生物科技,1,True
03683.HK,海上运输,GICS4海上运输,1,True
03686.HK,工业集团企业,GICS4工业集团企业,1,True
03688.HK,房地产开发,GICS4房地产开发,1,True
03689.HK,保健护理机构,GICS4保健护理机构,1,True
03690.HK,餐馆,GICS4餐馆,1,True
03692.HK,制药,GICS4制药,1,True
03696.HK,医疗保健用品,GICS4医疗保健用品,1,True
03698.HK,区域性银行,GICS4区域性银行,1,True
03699.HK,房地产经营公司,GICS4房地产经营公司,1,True
03700.HK,互动媒体与服务,GICS4互动媒体与服务,1,True
03708.HK,建筑与工程,GICS4建筑与工程,1,True
03709.HK,服装零售,GICS4服装零售,1,True
03718.HK,环境与设施服务,GICS4环境与设施服务,1,True
03728.HK,建筑与工程,GICS4建筑与工程,1,True
03737.HK,制药,GICS4制药,1,True
03738.HK,应用软件,GICS4应用软件,1,True
03750.HK,电气部件与设备,GICS4电气部件与设备,1,True
03759.HK,生命科学工具和服务,GICS4生命科学工具和服务,1,True
03768.HK,水公用事业,GICS4水公用事业,1,True
03773.HK,无线电信业务,GICS4无线电信业务,1,True
03778.HK,纺织品,GICS4纺织品,1,True
03788.HK,钢铁,GICS4钢铁,1,True
03789.HK,建筑与工程,GICS4建筑与工程,1,True
03798.HK,互动家庭娱乐,GICS4互动家庭娱乐,1,True
03800.HK,半导体材料与设备,GICS4半导体材料与设备,1,True
03808.HK,建筑机械与重型运输设备,GICS4建筑机械与重型运输设备,1,True
03813.HK,服装零售,GICS4服装零售,1,True
03816.HK,工业机械、物料与部件,GICS4工业机械、物料与部件,1,True
03818.HK,服装、服饰与奢侈品,GICS4服装、服饰与奢侈品,1,True
03822.HK,建筑与工程,GICS4建筑与工程,1,True
03828.HK,个人护理用品,GICS4个人护理用品,1,True
03830.HK,消闲用品,GICS4消闲用品,1,True
03833.HK,多种金属与采矿,GICS4多种金属与采矿,1,True
03836.HK,汽车零售,GICS4汽车零售,1,True
03838.HK,包装食品与肉类,GICS4包装食品与肉类,1,True
03839.HK,农产品与服务,GICS4农产品与服务,1,True
03848.HK,特殊金融服务,GICS4特殊金融服务,1,True
03858.HK,贵重金属与矿石,GICS4贵重金属与矿石,1,True
03860.HK,服装、服饰与奢侈品,GICS4服装、服饰与奢侈品,1,True
03866.HK,区域性银行,GICS4区域性银行,1,True
03868.HK,新能源发电业者,GICS4新能源发电业者,1,True
03869.HK,保健护理服务,GICS4保健护理服务,1,True
03877.HK,特殊金融服务,GICS4特殊金融服务,1,True
03878.HK,建筑与工程,GICS4建筑与工程,1,True
03880.HK,医疗保健设备,GICS4医疗保健设备,1,True
03881.HK,汽车零件与设备,GICS4汽车零件与设备,1,True
03882.HK,消费电子产品,GICS4消费电子产品,1,True
03883.HK,房地产开发,GICS4房地产开发,1,True
03886.HK,保健护理服务,GICS4保健护理服务,1,True
03887.HK,金融交易所和数据,GICS4金融交易所和数据,1,True
03888.HK,互动家庭娱乐,GICS4互动家庭娱乐,1,True
03889.HK,包装食品与肉类,GICS4包装食品与肉类,1,True
03893.HK,特殊消费者服务,GICS4特殊消费者服务,1,True
03896.HK,互联网服务与基础架构,GICS4互联网服务与基础架构,1,True
03898.HK,工业机械、物料与部件,GICS4工业机械、物料与部件,1,True
03899.HK,工业机械、物料与部件,GICS4工业机械、物料与部件,1,True
03900.HK,房地产开发,GICS4房地产开发,1,True
03903.HK,消费信贷,GICS4消费信贷,1,True
03908.HK,综合性资本市场,GICS4综合性资本市场,1,True
03913.HK,房地产经营公司,GICS4房地产经营公司,1,True
03918.HK,赌场与赌博,GICS4赌场与赌博,1,True
03919.HK,电气部件与设备,GICS4电气部件与设备,1,True
03928.HK,建筑与工程,GICS4建筑与工程,1,True
03931.HK,汽车零件与设备,GICS4汽车零件与设备,1,True
03933.HK,制药,GICS4制药,1,True
03938.HK,投资银行业与经纪业,GICS4投资银行业与经纪业,1,True
03939.HK,多种金属与采矿,GICS4多种金属与采矿,1,True
03948.HK,煤与消费用燃料,GICS4煤与消费用燃料,1,True
03958.HK,投资银行业与经纪业,GICS4投资银行业与经纪业,1,True
03963.HK,消费信贷,GICS4消费信贷,1,True
03968.HK,综合性银行,GICS4综合性银行,1,True
03969.HK,无线电信业务,GICS4无线电信业务,1,True
03978.HK,教育服务,GICS4教育服务,1,True
03983.HK,化肥与农用药剂,GICS4化肥与农用药剂,1,True
03986.HK,半导体产品,GICS4半导体产品,1,True
03988.HK,综合性银行,GICS4综合性银行,1,True
03989.HK,环境与设施服务,GICS4环境与设施服务,1,True
03990.HK,房地产开发,GICS4房地产开发,1,True
03991.HK,技术产品经销商,GICS4技术产品经销商,1,True
03993.HK,铜,GICS4铜,1,True
03996.HK,建筑与工程,GICS4建筑与工程,1,True
03997.HK,综合支持服务,GICS4综合支持服务,1,True
03998.HK,服装、服饰与奢侈品,GICS4服装、服饰与奢侈品,1,True
03999.HK,包装食品与肉类,GICS4包装食品与肉类,1,True
04332.HK,生物科技,GICS4生物科技,1,True
04333.HK,通信设备,GICS4通信设备,1,True
04335.HK,半导体产品,GICS4半导体产品,1,True
04336.HK,半导体材料与设备,GICS4半导体材料与设备,1,True
04337.HK,餐馆,GICS4餐馆,1,True
04338.HK,系统软件,GICS4系统软件,1,True
04370.HK,餐馆,GICS4餐馆,1,True
04424.HK,系统软件,GICS4系统软件,1,True
06030.HK,投资银行业与经纪业,GICS4投资银行业与经纪业,1,True
06031.HK,建筑机械与重型运输设备,GICS4建筑机械与重型运输设备,1,True
06033.HK,电脑与电子产品零售,GICS4电脑与电子产品零售,1,True
06036.HK,技术产品经销商,GICS4技术产品经销商,1,True
06038.HK,建筑与工程,GICS4建筑与工程,1,True
06049.HK,房地产经营公司,GICS4房地产经营公司,1,True
06055.HK,经销商,GICS4经销商,1,True
06058.HK,投资银行业与经纪业,GICS4投资银行业与经纪业,1,True
06060.HK,多元化保险,GICS4多元化保险,1,True
06063.HK,建筑与工程,GICS4建筑与工程,1,True
06066.HK,投资银行业与经纪业,GICS4投资银行业与经纪业,1,True
06068.HK,教育服务,GICS4教育服务,1,True
06069.HK,特殊金融服务,GICS4特殊金融服务,1,True
06078.HK,保健护理机构,GICS4保健护理机构,1,True
06080.HK,建筑与工程,GICS4建筑与工程,1,True
06082.HK,应用软件,GICS4应用软件,1,True
06083.HK,航空货运与物流,GICS4航空货运与物流,1,True
06086.HK,医疗保健技术,GICS4医疗保健技术,1,True
06088.HK,电子元件,GICS4电子元件,1,True
06090.HK,家庭装潢零售,GICS4家庭装潢零售,1,True
06093.HK,房地产经营公司,GICS4房地产经营公司,1,True
06098.HK,房地产经营公司,GICS4房地产经营公司,1,True
06099.HK,投资银行业与经纪业,GICS4投资银行业与经纪业,1,True
06100.HK,互动媒体与服务,GICS4互动媒体与服务,1,True
06108.HK,保健护理产品经销商,GICS4保健护理产品经销商,1,True
06110.HK,服装零售,GICS4服装零售,1,True
06113.HK,数据处理与外包服务,GICS4数据处理与外包服务,1,True
06116.HK,服装、服饰与奢侈品,GICS4服装、服饰与奢侈品,1,True
06117.HK,海港与服务,GICS4海港与服务,1,True
06118.HK,生命科学工具和服务,GICS4生命科学工具和服务,1,True
06119.HK,海港与服务,GICS4海港与服务,1,True
06122.HK,区域性银行,GICS4区域性银行,1,True
06123.HK,航空货运与物流,GICS4航空货运与物流,1,True
06127.HK,生命科学工具和服务,GICS4生命科学工具和服务,1,True
06128.HK,调查和咨询服务,GICS4调查和咨询服务,1,True
06133.HK,电脑硬件、储存设备及电脑周边,GICS4电脑硬件、储存设备及电脑周边,1,True
06136.HK,水公用事业,GICS4水公用事业,1,True
06138.HK,区域性银行,GICS4区域性银行,1,True
06158.HK,房地产开发,GICS4房地产开发,1,True
06160.HK,制药,GICS4制药,1,True
06162.HK,汽车零件与设备,GICS4汽车零件与设备,1,True
06163.HK,建筑机械与重型运输设备,GICS4建筑机械与重型运输设备,1,True
06166.HK,通信设备,GICS4通信设备,1,True
06168.HK,服装、服饰与奢侈品,GICS4服装、服饰与奢侈品,1,True
06169.HK,教育服务,GICS4教育服务,1,True
06178.HK,投资银行业与经纪业,GICS4投资银行业与经纪业,1,True
06181.HK,黄金,GICS4黄金,1,True
06182.HK,建筑与工程,GICS4建筑与工程,1,True
06185.HK,生物科技,GICS4生物科技,1,True
06186.HK,包装食品与肉类,GICS4包装食品与肉类,1,True
06188.HK,通信设备,GICS4通信设备,1,True
06189.HK,建筑与工程,GICS4建筑与工程,1,True
06190.HK,区域性银行,GICS4区域性银行,1,True
06193.HK,建筑材料,GICS4建筑材料,1,True
06196.HK,区域性银行,GICS4区域性银行,1,True
06198.HK,海港与服务,GICS4海港与服务,1,True
06199.HK,区域性银行,GICS4区域性银行,2,False
06288.HK,服装零售,GICS4服装零售,1,True
06299.HK,服装零售,GICS4服装零售,1,True
06600.HK,家用电器,GICS4家用电器,1,True
06601.HK,居家用品,GICS4居家用品,1,True
06603.HK,食品分销商,GICS4食品分销商,1,True
06606.HK,保健护理服务,GICS4保健护理服务,1,True
06608.HK,金融交易所和数据,GICS4金融交易所和数据,1,True
06609.HK,医疗保健设备,GICS4医疗保健设备,1,True
06610.HK,广告,GICS4广告,1,True
06611.HK,房地产开发,GICS4房地产开发,1,True
06613.HK,电子制造服务,GICS4电子制造服务,1,True
06616.HK,特种化学制品,GICS4特种化学制品,1,True
06618.HK,药品零售,GICS4药品零售,1,True
06622.HK,制药,GICS4制药,1,True
06623.HK,综合金融服务,GICS4综合金融服务,1,True
06626.HK,房地产经营公司,GICS4房地产经营公司,1,True
06628.HK,生物科技,GICS4生物科技,1,True
06633.HK,互动家庭娱乐,GICS4互动家庭娱乐,1,True
06636.HK,应用软件,GICS4应用软件,1,True
06638.HK,综合金融服务,GICS4综合金融服务,1,True
06639.HK,保健护理服务,GICS4保健护理服务,1,True
06651.HK,信息科技咨询与其它服务,GICS4信息科技咨询与其它服务,1,True
06655.HK,建筑材料,GICS4建筑材料,1,True
06657.HK,金融交易所和数据,GICS4金融交易所和数据,1,True
06660.HK,生物科技,GICS4生物科技,1,True
06661.HK,燃气公用事业,GICS4燃气公用事业,1,True
06663.HK,安全和报警服务,GICS4安全和报警服务,1,True
06666.HK,房地产经营公司,GICS4房地产经营公司,1,True
06667.HK,保健护理服务,GICS4保健护理服务,1,True
06668.HK,房地产经营公司,GICS4房地产经营公司,1,True
06669.HK,医疗保健设备,GICS4医疗保健设备,1,True
06676.HK,钢铁,GICS4钢铁,1,True
06677.HK,环境与设施服务,GICS4环境与设施服务,1,True
06680.HK,钢铁,GICS4钢铁,1,True
06681.HK,医疗保健技术,GICS4医疗保健技术,1,True
06682.HK,应用软件,GICS4应用软件,1,True
06683.HK,保健护理产品经销商,GICS4保健护理产品经销商,1,True
06686.HK,资产管理与托管银行,GICS4资产管理与托管银行,1,True
06687.HK,电子制造服务,GICS4电子制造服务,1,True
06689.HK,食品分销商,GICS4食品分销商,1,True
06690.HK,家用电器,GICS4家用电器,1,True
06693.HK,黄金,GICS4黄金,1,True
06696.HK,广告,GICS4广告,1,True
06698.HK,电影和娱乐,GICS4电影和娱乐,1,True
06699.HK,医疗保健设备,GICS4医疗保健设备,1,True
06805.HK,环境与设施服务,GICS4环境与设施服务,1,True
06806.HK,投资银行业与经纪业,GICS4投资银行业与经纪业,1,True
06808.HK,日常消费品零售,GICS4日常消费品零售,1,True
06809.HK,电子元件,GICS4电子元件,1,True
06811.HK,餐馆,GICS4餐馆,1,True
06812.HK,环境与设施服务,GICS4环境与设施服务,1,True
06816.HK,建筑与工程,GICS4建筑与工程,1,True
06818.HK,综合性银行,GICS4综合性银行,1,True
06820.HK,互动家庭娱乐,GICS4互动家庭娱乐,1,True
06821.HK,制药,GICS4制药,1,True
06822.HK,家用器具与特殊消费品,GICS4家用器具与特殊消费品,1,True
06823.HK,综合电信业务,GICS4综合电信业务,1,True
06826.HK,生物科技,GICS4生物科技,1,True
06828.HK,燃气公用事业,GICS4燃气公用事业,1,True
06829.HK,建筑与工程,GICS4建筑与工程,1,True
06830.HK,汽车零件与设备,GICS4汽车零件与设备,1,True
06831.HK,综合支持服务,GICS4综合支持服务,1,True
06833.HK,保健护理产品经销商,GICS4保健护理产品经销商,1,True
06837.HK,投资银行业与经纪业,GICS4投资银行业与经纪业,1,True
06838.HK,服装、服饰与奢侈品,GICS4服装、服饰与奢侈品,1,True
06839.HK,水公用事业,GICS4水公用事业,1,True
06855.HK,生物科技,GICS4生物科技,1,True
06858.HK,消闲用品,GICS4消闲用品,1,True
06860.HK,互动家庭娱乐,GICS4互动家庭娱乐,1,True
06862.HK,餐馆,GICS4餐馆,1,True
06865.HK,金属、玻璃及塑料器皿,GICS4金属、玻璃及塑料器皿,1,True
06866.HK,综合金融服务,GICS4综合金融服务,1,True
06868.HK,包装食品与肉类,GICS4包装食品与肉类,1,True
06869.HK,通信设备,GICS4通信设备,1,True
06877.HK,投资银行业与经纪业,GICS4投资银行业与经纪业,1,True
06878.HK,消费信贷,GICS4消费信贷,1,True
06881.HK,投资银行业与经纪业,GICS4投资银行业与经纪业,1,True
06882.HK,酒店、度假村与豪华游轮,GICS4酒店、度假村与豪华游轮,1,True
06883.HK,个人护理用品,GICS4个人护理用品,1,True
06885.HK,钢铁,GICS4钢铁,1,True
06886.HK,投资银行业与经纪业,GICS4投资银行业与经纪业,1,True
06887.HK,制药,GICS4制药,1,True
06888.HK,公路与铁路,GICS4公路与铁路,1,True
06889.HK,赌场与赌博,GICS4赌场与赌博,1,True
06890.HK,钢铁,GICS4钢铁,1,True
06893.HK,个人护理用品,GICS4个人护理用品,1,True
06896.HK,个人护理用品,GICS4个人护理用品,1,True
06898.HK,金属、玻璃及塑料器皿,GICS4金属、玻璃及塑料器皿,1,True
06899.HK,互动家庭娱乐,GICS4互动家庭娱乐,1,True
06900.HK,房地产开发,GICS4房地产开发,1,True
06908.HK,半导体产品,GICS4半导体产品,1,True
06909.HK,汽车零售,GICS4汽车零售,1,True
06911.HK,农产品与服务,GICS4农产品与服务,1,True
06913.HK,教育服务,GICS4教育服务,1,True
06918.HK,消闲用品,GICS4消闲用品,1,True
06919.HK,人力资源与就业服务,GICS4人力资源与就业服务,1,True
06922.HK,医疗保健设备,GICS4医疗保健设备,1,True
06928.HK,汽车零件与设备,GICS4汽车零件与设备,1,True
06929.HK,医疗保健用品,GICS4医疗保健用品,1,True
06933.HK,互动家庭娱乐,GICS4互动家庭娱乐,1,True
06936.HK,航空货运与物流,GICS4航空货运与物流,1,True
06938.HK,生物科技,GICS4生物科技,1,True
06939.HK,半导体产品,GICS4半导体产品,1,True
06955.HK,制药,GICS4制药,1,True
06958.HK,房地产经营公司,GICS4房地产经营公司,1,True
06959.HK,信息科技咨询与其它服务,GICS4信息科技咨询与其它服务,1,True
06960.HK,电子元件,GICS4电子元件,1,True
06963.HK,人寿与健康保险,GICS4人寿与健康保险,1,True
06966.HK,特殊消费者服务,GICS4特殊消费者服务,1,True
06968.HK,房地产开发,GICS4房地产开发,1,True
06969.HK,烟草,GICS4烟草,1,True
06978.HK,生物科技,GICS4生物科技,1,True
06979.HK,酿酒商与葡萄酒商,GICS4酿酒商与葡萄酒商,1,True
06980.HK,农产品与服务,GICS4农产品与服务,1,True
06988.HK,广告,GICS4广告,1,True
06989.HK,房地产经营公司,GICS4房地产经营公司,1,True
06990.HK,生物科技,GICS4生物科技,1,True
06993.HK,居家用品,GICS4居家用品,1,True
06996.HK,制药,GICS4制药,1,True
06998.HK,生物科技,GICS4生物科技,1,True
06999.HK,房地产开发,GICS4房地产开发,1,True
07489.HK,汽车零售,GICS4汽车零售,1,True
07618.HK,综合支持服务,GICS4综合支持服务,1,True
07801.HK,综合金融服务,GICS4综合金融服务,1,True
07827.HK,技术产品经销商,GICS4技术产品经销商,1,True
07836.HK,特殊金融服务,GICS4特殊金融服务,1,True
07841.HK,多品类零售,GICS4多品类零售,1,True
07855.HK,特殊金融服务,GICS4特殊金融服务,1,True
08001.HK,出版,GICS4出版,2,False
08002.HK,互动家庭娱乐,GICS4互动家庭娱乐,2,False
08003.HK,林业产品,GICS4林业产品,1,True
08005.HK,消费电子产品,GICS4消费电子产品,1,True
08006.HK,出版,GICS4出版,1,True
08007.HK,贸易公司与经销商,GICS4贸易公司与经销商,1,True
08008.HK,互联网服务与基础架构,GICS4互联网服务与基础架构,1,True
08011.HK,投资银行业与经纪业,GICS4投资银行业与经纪业,1,True
08012.HK,工业机械、物料与部件,GICS4工业机械、物料与部件,2,False
08013.HK,安全和报警服务,GICS4安全和报警服务,2,False
08016.HK,技术产品经销商,GICS4技术产品经销商,1,True
08017.HK,金融交易所和数据,GICS4金融交易所和数据,1,True
08018.HK,应用软件,GICS4应用软件,1,True
08019.HK,消费信贷,GICS4消费信贷,1,True
08020.HK,航空货运与物流,GICS4航空货运与物流,1,True
08021.HK,建筑与工程,GICS4建筑与工程,1,True
08023.HK,建筑与工程,GICS4建筑与工程,1,True
08026.HK,经销商,GICS4经销商,1,True
08027.HK,制药,GICS4制药,2,False
08028.HK,多种金属与采矿,GICS4多种金属与采矿,1,True
08029.HK,特殊消费者服务,GICS4特殊消费者服务,1,True
08030.HK,消费信贷,GICS4消费信贷,1,True
08031.HK,办公服务与用品,GICS4办公服务与用品,1,True
08032.HK,服装、服饰与奢侈品,GICS4服装、服饰与奢侈品,1,True
08033.HK,通信设备,GICS4通信设备,1,True
08035.HK,燃气公用事业,GICS4燃气公用事业,2,False
08036.HK,应用软件,GICS4应用软件,2,False
08037.HK,保健护理服务,GICS4保健护理服务,1,True
08038.HK,电气部件与设备,GICS4电气部件与设备,1,True
08039.HK,电影和娱乐,GICS4电影和娱乐,2,False
08040.HK,建筑与工程,GICS4建筑与工程,2,False
08041.HK,服装零售,GICS4服装零售,1,True
08042.HK,人力资源与就业服务,GICS4人力资源与就业服务,2,False
08043.HK,通信设备,GICS4通信设备,1,True
08045.HK,信息科技咨询与其它服务,GICS4信息科技咨询与其它服务,1,True
08047.HK,航空货运与物流,GICS4航空货运与物流,1,True
08048.HK,应用软件,GICS4应用软件,1,True
08049.HK,制药,GICS4制药,1,True
08050.HK,电脑硬件、储存设备及电脑周边,GICS4电脑硬件、储存设备及电脑周边,1,True
08051.HK,电子设备和仪器,GICS4电子设备和仪器,1,True
08052.HK,食品零售,GICS4食品零售,2,False
08053.HK,建筑与工程,GICS4建筑与工程,1,True
08056.HK,消费信贷,GICS4消费信贷,2,False
08057.HK,消费信贷,GICS4消费信贷,1,True
08059.HK,建筑与工程,GICS4建筑与工程,2,False
08060.HK,应用软件,GICS4应用软件,1,True
08062.HK,信息科技咨询与其它服务,GICS4信息科技咨询与其它服务,1,True
08063.HK,酒店、度假村与豪华游轮,GICS4酒店、度假村与豪华游轮,1,True
08065.HK,建筑与工程,GICS4建筑与工程,1,True
08066.HK,电脑硬件、储存设备及电脑周边,GICS4电脑硬件、储存设备及电脑周边,1,True
08067.HK,房地产经营公司,GICS4房地产经营公司,1,True
08068.HK,环境与设施服务,GICS4环境与设施服务,1,True
08069.HK,制药,GICS4制药,2,False
08070.HK,燃气公用事业,GICS4燃气公用事业,2,False
08071.HK,应用软件,GICS4应用软件,1,True
08072.HK,调查和咨询服务,GICS4调查和咨询服务,1,True
08073.HK,商品化工,GICS4商品化工,2,False
08076.HK,应用软件,GICS4应用软件,1,True
08077.HK,投资银行业与经纪业,GICS4投资银行业与经纪业,1,True
08079.HK,食品分销商,GICS4食品分销商,1,True
08080.HK,贸易公司与经销商,GICS4贸易公司与经销商,1,True
08081.HK,信息科技咨询与其它服务,GICS4信息科技咨询与其它服务,1,True
08082.HK,电影和娱乐,GICS4电影和娱乐,1,True
08083.HK,应用软件,GICS4应用软件,1,True
08087.HK,广告,GICS4广告,1,True
08090.HK,房地产服务,GICS4房地产服务,1,True
08091.HK,广告,GICS4广告,2,False
08092.HK,信息科技咨询与其它服务,GICS4信息科技咨询与其它服务,1,True
08093.HK,广告,GICS4广告,1,True
08095.HK,酒店、度假村与豪华游轮,GICS4酒店、度假村与豪华游轮,1,True
08096.HK,餐馆,GICS4餐馆,1,True
08097.HK,投资银行业与经纪业,GICS4投资银行业与经纪业,1,True
08098.HK,房地产开发,GICS4房地产开发,2,False
08100.HK,系统软件,GICS4系统软件,1,True
08101.HK,投资银行业与经纪业,GICS4投资银行业与经纪业,1,True
08102.HK,电子元件,GICS4电子元件,2,False
08103.HK,电影和娱乐,GICS4电影和娱乐,1,True
08105.HK,贸易公司与经销商,GICS4贸易公司与经销商,1,True
08106.HK,技术产品经销商,GICS4技术产品经销商,1,True
08107.HK,服装、服饰与奢侈品,GICS4服装、服饰与奢侈品,2,False
08110.HK,房地产开发,GICS4房地产开发,1,True
08111.HK,电脑硬件、储存设备及电脑周边,GICS4电脑硬件、储存设备及电脑周边,1,True
08112.HK,广告,GICS4广告,2,False
08113.HK,技术产品经销商,GICS4技术产品经销商,1,True
08115.HK,房地产开发,GICS4房地产开发,2,False
08117.HK,燃气公用事业,GICS4燃气公用事业,1,True
08118.HK,房地产经营公司,GICS4房地产经营公司,2,False
08120.HK,餐馆,GICS4餐馆,1,True
08121.HK,广告,GICS4广告,1,True
08122.HK,医疗保健设备,GICS4医疗保健设备,3,False
08123.HK,汽车零售,GICS4汽车零售,1,True
08125.HK,调查和咨询服务,GICS4调查和咨询服务,1,True
08126.HK,经销商,GICS4经销商,1,True
08127.HK,综合性资本市场,GICS4综合性资本市场,1,True
08128.HK,综合支持服务,GICS4综合支持服务,1,True
08130.HK,广告,GICS4广告,1,True
08131.HK,应用软件,GICS4应用软件,1,True
08132.HK,燃气公用事业,GICS4燃气公用事业,2,False
08133.HK,工业机械、物料与部件,GICS4工业机械、物料与部件,2,False
08136.HK,房地产服务,GICS4房地产服务,2,False
08137.HK,电气部件与设备,GICS4电气部件与设备,1,True
08138.HK,保健护理服务,GICS4保健护理服务,2,False
08139.HK,特种化学制品,GICS4特种化学制品,1,True
08140.HK,信息科技咨询与其它服务,GICS4信息科技咨询与其它服务,2,False
08141.HK,应用软件,GICS4应用软件,2,False
08142.HK,贸易公司与经销商,GICS4贸易公司与经销商,1,True
08143.HK,保健护理机构,GICS4保健护理机构,1,True
08145.HK,综合支持服务,GICS4综合支持服务,1,True
08146.HK,酿酒商与葡萄酒商,GICS4酿酒商与葡萄酒商,1,True
08147.HK,消费电子产品,GICS4消费电子产品,1,True
08148.HK,应用软件,GICS4应用软件,1,True
08149.HK,投资银行业与经纪业,GICS4投资银行业与经纪业,3,False
08151.HK,生物科技,GICS4生物科技,1,True
08152.HK,贸易公司与经销商,GICS4贸易公司与经销商,1,True
08153.HK,有线和卫星,GICS4有线和卫星,1,True
08156.HK,赌场与赌博,GICS4赌场与赌博,1,True
08157.HK,信息科技咨询与其它服务,GICS4信息科技咨询与其它服务,2,False
08158.HK,生物科技,GICS4生物科技,1,True
08159.HK,电子制造服务,GICS4电子制造服务,1,True
08160.HK,教育服务,GICS4教育服务,2,False
08161.HK,管理型保健护理,GICS4管理型保健护理,2,False
08162.HK,贸易公司与经销商,GICS4贸易公司与经销商,1,True
08163.HK,综合金融服务,GICS4综合金融服务,1,True
08167.HK,技术产品经销商,GICS4技术产品经销商,1,True
08168.HK,投资银行业与经纪业,GICS4投资银行业与经纪业,2,False
08169.HK,环境与设施服务,GICS4环境与设施服务,1,True
08172.HK,电影和娱乐,GICS4电影和娱乐,1,True
08173.HK,特殊消费者服务,GICS4特殊消费者服务,1,True
08176.HK,工业机械、物料与部件,GICS4工业机械、物料与部件,1,True
08177.HK,商业印刷,GICS4商业印刷,1,True
08178.HK,系统软件,GICS4系统软件,1,True
08179.HK,经销商,GICS4经销商,1,True
08180.HK,保健护理产品经销商,GICS4保健护理产品经销商,1,True
08181.HK,特殊消费者服务,GICS4特殊消费者服务,1,True
08182.HK,贸易公司与经销商,GICS4贸易公司与经销商,1,True
08183.HK,服装、服饰与奢侈品,GICS4服装、服饰与奢侈品,1,True
08185.HK,个人护理用品,GICS4个人护理用品,1,True
08186.HK,林业产品,GICS4林业产品,1,True
08187.HK,鞋类,GICS4鞋类,1,True
08188.HK,建筑与工程,GICS4建筑与工程,1,True
08189.HK,化肥与农用药剂,GICS4化肥与农用药剂,1,True
08191.HK,林业产品,GICS4林业产品,1,True
08193.HK,煤与消费用燃料,GICS4煤与消费用燃料,2,False
08195.HK,服装、服饰与奢侈品,GICS4服装、服饰与奢侈品,1,True
08196.HK,汽车零件与设备,GICS4汽车零件与设备,2,False
08198.HK,赌场与赌博,GICS4赌场与赌博,1,True
08199.HK,医疗保健用品,GICS4医疗保健用品,2,False
08200.HK,经销商,GICS4经销商,1,True
08201.HK,综合支持服务,GICS4综合支持服务,1,True
08203.HK,煤与消费用燃料,GICS4煤与消费用燃料,1,True
08205.HK,技术产品经销商,GICS4技术产品经销商,1,True
08206.HK,教育服务,GICS4教育服务,1,True
08208.HK,特种化学制品,GICS4特种化学制品,2,False
08209.HK,食品零售,GICS4食品零售,1,True
08210.HK,投资银行业与经纪业,GICS4投资银行业与经纪业,2,False
08211.HK,纺织品,GICS4纺织品,1,True
08213.HK,餐馆,GICS4餐馆,1,True
08215.HK,消费信贷,GICS4消费信贷,1,True
08216.HK,保健护理服务,GICS4保健护理服务,3,False
08217.HK,建筑与工程,GICS4建筑与工程,2,False
08218.HK,电子制造服务,GICS4电子制造服务,1,True
08219.HK,服装、服饰与奢侈品,GICS4服装、服饰与奢侈品,2,False
08220.HK,电影和娱乐,GICS4电影和娱乐,1,True
08221.HK,制药,GICS4制药,2,False
08222.HK,家庭装潢零售,GICS4家庭装潢零售,2,False
08223.HK,特殊金融服务,GICS4特殊金融服务,1,True
08225.HK,生命科学工具和服务,GICS4生命科学工具和服务,1,True
08226.HK,投资银行业与经纪业,GICS4投资银行业与经纪业,1,True
08227.HK,通信设备,GICS4通信设备,1,True
08229.HK,信息科技咨询与其它服务,GICS4信息科技咨询与其它服务,1,True
08230.HK,环境与设施服务,GICS4环境与设施服务,1,True
08231.HK,制药,GICS4制药,1,True
08232.HK,餐馆,GICS4餐馆,1,True
08233.HK,海港与服务,GICS4海港与服务,1,True
08235.HK,信息科技咨询与其它服务,GICS4信息科技咨询与其它服务,1,True
08236.HK,电脑硬件、储存设备及电脑周边,GICS4电脑硬件、储存设备及电脑周边,1,True
08237.HK,酒店、度假村与豪华游轮,GICS4酒店、度假村与豪华游轮,1,True
08238.HK,出版,GICS4出版,1,True
08239.HK,消费信贷,GICS4消费信贷,1,True
